Customer ID,Recency,Frequency,Monetary,Total_Quantity,Unique_Products,Average_Order_Value
16855.0,24,2,328.4,164,19,164.2
16856.0,15,3,358.49,171,16,119.49666666666667
16857.0,443,1,352.8,168,11,352.8
16858.0,369,10,4292.59,1423,75,429.259
16859.0,145,7,1932.41,1899,87,276.05857142857144
16860.0,453,3,1610.62,625,35,536.8733333333333
16861.0,60,5,946.59,616,39,189.318
16862.0,547,4,662.33,513,34,165.5825
16863.0,31,3,834.27,640,43,278.09
16864.0,434,2,409.25,283,17,204.625
16865.0,402,1,130.95,157,15,130.95
16866.0,141,3,207.73999999999998,60,10,69.24666666666666
16867.0,690,1,76.74000000000001,58,6,76.74000000000001
16868.0,394,3,384.56,112,47,128.18666666666667
16869.0,23,4,817.12,583,113,204.28
16870.0,469,1,450.15999999999997,278,28,450.15999999999997
16871.0,22,6,2812.34,1253,131,468.72333333333336
16872.0,77,6,1213.13,1079,12,202.18833333333336
16873.0,5,12,14617.39,8601,252,1218.1158333333333
16874.0,379,1,209.89000000000001,78,31,209.89000000000001
16875.0,67,11,4234.53,2099,161,384.9572727272727
16876.0,404,1,136.01,181,32,136.01
16877.0,12,6,846.62,458,111,141.10333333333332
16878.0,84,1,13.3,12,3,13.3
16880.0,31,8,1813.21,904,130,226.65125
16881.0,67,1,432.0,600,1,432.0
16882.0,67,3,705.12,424,39,235.04
16883.0,187,19,2246.06,1016,159,118.21368421052631
16884.0,38,4,1070.97,520,64,267.7425
16885.0,15,4,684.6,358,121,171.15
16886.0,456,1,134.0,48,8,134.0
16887.0,35,3,658.17,423,94,219.39
16888.0,401,3,434.2,145,44,144.73333333333332
16889.0,195,6,2526.65,1611,163,421.10833333333335
16890.0,477,3,285.41,243,17,95.13666666666667
16891.0,2,11,1727.94,652,335,157.08545454545455
16892.0,1,7,754.75,367,119,107.82142857142857
16893.0,367,2,249.89000000000001,117,80,124.94500000000001
16894.0,502,3,1306.96,503,186,435.65333333333336
16895.0,65,5,1102.9,421,135,220.58
16896.0,555,1,103.95,18,18,103.95
16897.0,299,2,289.78,73,37,144.89
16898.0,26,5,885.21,695,223,177.042
16899.0,8,8,1695.77,811,101,211.97125
16900.0,17,3,887.11,833,78,295.7033333333333
16901.0,729,1,204.26,42,23,204.26
16902.0,116,1,1706.88,629,43,1706.88
16903.0,29,3,1041.75,717,148,347.25
16904.0,4,21,4675.36,2607,484,222.63619047619045
16905.0,5,17,4706.77,1913,171,276.86882352941177
16906.0,82,7,1410.92,590,180,201.56
16907.0,29,9,1470.89,451,109,163.43222222222224
16908.0,722,1,252.59,61,20,252.59
16909.0,72,1,379.14,436,18,379.14
16910.0,4,8,1508.96,884,318,188.62
16911.0,636,2,255.25,161,30,127.625
16912.0,29,15,4460.51,1689,130,297.36733333333336
16913.0,290,3,423.90999999999997,229,18,141.3033333333333
16914.0,36,1,183.76,112,25,183.76
16915.0,9,11,1543.18,190,54,140.2890909090909
16916.0,24,4,902.02,649,180,225.505
16917.0,277,2,1851.88,792,45,925.94
16918.0,49,16,3206.54,2066,280,200.40875
16919.0,156,24,4909.66,2333,230,204.56916666666666
16920.0,411,1,355.45,81,23,355.45
16921.0,61,3,409.21,275,78,136.40333333333334
16922.0,573,1,611.08,281,122,611.08
16923.0,12,32,13157.130000000001,6190,431,411.16031250000003
16924.0,21,3,829.89,467,69,276.63
16925.0,540,1,125.65,123,18,125.65
16926.0,371,5,1169.6100000000001,197,63,233.92200000000003
16927.0,116,3,543.05,993,5,181.01666666666665
16928.0,80,29,3897.5299999999997,2587,135,134.39758620689653
16929.0,4,7,1295.39,929,51,185.0557142857143
16930.0,26,3,378.89,339,47,126.29666666666667
16931.0,5,23,5032.22,3357,466,218.79217391304348
16932.0,53,3,412.55,217,116,137.51666666666668
16933.0,1,9,3099.3,1533,213,344.3666666666667
16934.0,55,6,2083.14,936,128,347.19
16935.0,382,3,530.86,273,55,176.95333333333335
16936.0,26,2,548.29,339,122,274.145
16937.0,499,1,196.25,123,49,196.25
16938.0,9,9,6995.360000000001,5041,547,777.2622222222222
16939.0,489,3,433.85,229,38,144.61666666666667
16940.0,52,8,6427.66,4503,360,803.4575
16941.0,612,1,33.0,12,2,33.0
16942.0,13,9,1904.99,805,159,211.66555555555556
16943.0,212,5,1299.49,147,24,259.898
16944.0,610,1,101.36,27,7,101.36
16945.0,22,33,8548.16,5889,231,259.0351515151515
16946.0,383,5,1222.04,509,69,244.408
16947.0,236,5,955.21,655,50,191.042
16948.0,139,7,868.77,2091,20,124.11
16949.0,4,6,1286.27,791,57,214.37833333333333
16950.0,57,10,3541.77,2432,111,354.177
16951.0,135,3,1277.75,1318,73,425.9166666666667
16952.0,109,5,795.83,343,76,159.166
16953.0,30,1,20.8,10,1,20.8
16954.0,1,20,6081.88,4086,83,304.094
16955.0,185,6,1120.31,723,33,186.71833333333333
16956.0,18,1,308.74,114,16,308.74
16957.0,239,2,416.64,172,15,208.32
16958.0,435,1,778.49,514,69,778.49
16959.0,87,1,117.35000000000001,49,7,117.35000000000001
16960.0,39,8,1990.88,1492,334,248.86
16961.0,116,3,794.56,482,52,264.8533333333333
16962.0,410,1,251.04,158,15,251.04
16963.0,187,1,110.55000000000001,35,7,110.55000000000001
16964.0,733,2,207.85,49,6,103.925
16965.0,227,1,201.19,291,26,201.19
16966.0,8,7,2154.97,1981,8,307.8528571428571
16967.0,189,1,319.02,333,21,319.02
16968.0,4,2,439.43,326,31,219.715
16969.0,39,3,650.41,816,42,216.8033333333333
16970.0,626,1,71.4,12,2,71.4
16971.0,38,1,357.21,72,40,357.21
16972.0,383,2,749.0,183,54,374.5
16973.0,386,1,127.0,60,6,127.0
16974.0,523,2,365.5,70,5,182.75
16975.0,423,3,926.12,586,44,308.70666666666665
16976.0,267,1,251.51999999999998,88,2,251.51999999999998
16977.0,395,4,496.0,142,25,124.0
16978.0,77,3,768.88,285,65,256.29333333333335
16979.0,4,9,2859.74,1451,82,317.74888888888887
16980.0,255,3,1422.8300000000002,990,91,474.2766666666667
16982.0,61,1,384.06,182,22,384.06
16983.0,13,11,3490.5299999999997,2315,151,317.3209090909091
16984.0,88,9,10350.53,5127,669,1150.058888888889
16985.0,17,23,10923.16,3103,130,474.92
16986.0,30,11,4888.75,2539,65,444.4318181818182
16987.0,3,11,2521.4,671,155,229.21818181818182
16988.0,5,2,382.67,158,20,191.335
16989.0,7,6,1133.25,1233,7,188.875
16990.0,219,2,344.0,200,1,172.0
16991.0,421,1,1041.21,793,74,1041.21
16992.0,11,13,5476.5,2061,212,421.2692307692308
16993.0,464,2,1950.9499999999998,285,19,975.4749999999999
16996.0,30,9,2123.61,919,32,235.95666666666668
16997.0,288,3,702.0,360,7,234.0
16998.0,150,5,402.0,104,2,80.4
16999.0,23,2,484.82,294,21,242.41
17000.0,396,2,406.3,305,26,203.15
17001.0,1,19,6640.8,3782,108,349.5157894736842
17002.0,86,7,2571.55,1265,64,367.36428571428576
17003.0,402,4,828.21,494,90,207.0525
17004.0,46,4,2324.36,1233,48,581.09
17005.0,471,2,622.36,691,14,311.18
17006.0,5,8,1635.27,572,103,204.40875
17007.0,51,7,1120.1,717,63,160.0142857142857
17008.0,429,1,81.36,24,1,81.36
17009.0,551,1,242.06,336,10,242.06
17010.0,18,1,195.36,118,11,195.36
17011.0,30,3,671.7,792,27,223.9
17012.0,725,1,360.61,251,34,360.61
17014.0,8,3,583.4300000000001,243,63,194.4766666666667
17015.0,29,3,1838.6100000000001,1978,182,612.87
17016.0,577,1,552.4,309,41,552.4
17017.0,3,29,12576.99,9397,120,433.68931034482756
17018.0,41,6,2287.7,456,26,381.2833333333333
17019.0,11,11,3602.29,2396,344,327.4809090909091
17020.0,542,2,935.62,860,64,467.81
17021.0,442,6,1182.22,992,35,197.03666666666666
17022.0,31,2,260.0,180,16,130.0
17023.0,417,3,800.18,530,48,266.72666666666663
17024.0,45,3,95.85,69,2,31.95
17025.0,61,5,1349.67,885,31,269.934
17026.0,185,3,175.82999999999998,107,4,58.60999999999999
17027.0,79,9,1310.63,645,126,145.62555555555556
17028.0,581,3,1593.83,856,85,531.2766666666666
17029.0,111,7,2137.3,1265,19,305.3285714285715
17030.0,64,1,146.87,146,11,146.87
17031.0,12,6,2773.85,1595,34,462.30833333333334
17032.0,548,8,2984.32,1667,183,373.04
17033.0,86,4,1332.79,871,33,333.1975
17034.0,16,5,1276.42,694,49,255.28400000000002
17035.0,246,4,613.59,327,29,153.3975
17036.0,383,1,176.9,76,12,176.9
17037.0,88,1,1267.32,656,75,1267.32
17038.0,30,2,743.17,535,61,371.585
17039.0,604,1,1954.99,689,44,1954.99
17040.0,138,2,463.25,189,15,231.625
17041.0,27,6,1655.2,1303,93,275.8666666666667
17042.0,3,5,1036.58,990,74,207.31599999999997
17043.0,32,8,2593.65,1616,175,324.20625
17044.0,25,12,11962.3,5722,92,996.8583333333332
17045.0,113,5,827.6800000000001,294,44,165.536
17046.0,157,5,1906.07,1636,76,381.214
17047.0,85,6,2289.23,1184,114,381.53833333333336
17048.0,118,7,2071.68,1068,88,295.9542857142857
17049.0,3,19,9942.53,4273,316,523.291052631579
17050.0,96,11,4648.59,2432,193,422.59909090909093
17051.0,194,4,706.49,507,107,176.6225
17052.0,28,1,399.09,251,72,399.09
17053.0,131,1,498.48,122,13,498.48
17054.0,28,5,1356.33,804,64,271.26599999999996
17055.0,446,1,232.85,83,24,232.85
17056.0,738,1,128.60000000000002,26,8,128.60000000000002
17057.0,596,1,294.74,129,48,294.74
17058.0,82,3,1179.89,592,51,393.2966666666667
17059.0,30,9,4864.57,3107,349,540.5077777777777
17060.0,266,1,234.24,216,5,234.24
17061.0,74,11,5232.2300000000005,1526,57,475.65727272727275
17062.0,314,6,889.75,644,82,148.29166666666666
17063.0,21,13,3638.53,1899,150,279.8869230769231
17064.0,59,3,855.45,316,53,285.15000000000003
17065.0,638,2,194.7,82,6,97.35
17066.0,726,1,228.34,93,17,228.34
17067.0,725,3,454.54,322,8,151.51333333333335
17068.0,12,47,8987.68,4351,250,191.2272340425532
17069.0,28,14,5517.2300000000005,3230,202,394.08785714285716
17070.0,114,2,437.42,232,102,218.71
17071.0,28,13,3793.71,1934,141,291.82384615384615
17072.0,625,1,273.35,212,20,273.35
17073.0,18,4,1446.09,759,142,361.5225
17074.0,563,1,203.05,19,4,203.05
17075.0,18,10,2236.63,785,153,223.663
17076.0,36,6,1242.75,514,31,207.125
17077.0,578,1,306.0,36,1,306.0
17078.0,36,2,378.2,788,28,189.1
17079.0,78,1,118.80000000000001,24,2,118.80000000000001
17080.0,22,7,957.53,569,26,136.79
17081.0,25,6,949.39,381,166,158.23166666666665
17082.0,33,6,4732.03,2526,117,788.6716666666666
17083.0,109,9,4049.79,1955,30,449.9766666666667
17084.0,35,3,5001.21,3178,263,1667.07
17085.0,123,28,7847.67,3583,411,280.2739285714286
17086.0,7,6,2050.08,1859,76,341.68
17087.0,738,1,221.53,113,12,221.53
17088.0,28,4,1991.01,868,96,497.7525
17089.0,386,1,128.45,35,4,128.45
17090.0,4,13,3080.1800000000003,1344,54,236.9369230769231
17091.0,3,19,7495.75,3732,242,394.5131578947368
17092.0,50,11,5511.41,3768,273,501.0372727272727
17093.0,593,1,235.88,114,13,235.88
17094.0,322,2,402.20000000000005,212,18,201.10000000000002
17095.0,23,7,2572.25,1695,110,367.4642857142857
17096.0,15,11,3697.93,1559,162,336.17545454545456
17098.0,382,3,591.0699999999999,125,10,197.0233333333333
17099.0,533,1,582.17,317,40,582.17
17100.0,18,2,971.74,800,65,485.87
17101.0,10,7,2507.05,1175,54,358.15000000000003
17102.0,262,1,25.5,2,1,25.5
17103.0,722,1,424.3,471,32,424.3
17104.0,424,1,474.03,149,19,474.03
17105.0,159,2,665.78,693,80,332.89
17106.0,389,1,481.58,153,51,481.58
17107.0,33,10,16052.72,7530,377,1605.272
17108.0,664,1,174.95,31,9,174.95
17109.0,29,8,1291.71,788,124,161.46375
17110.0,165,3,499.9,136,38,166.63333333333333
17111.0,47,2,459.58,581,44,229.79
17112.0,503,1,197.57,130,44,197.57
17113.0,574,6,2305.59,913,122,384.26500000000004
17114.0,6,8,801.12,215,85,100.14
17115.0,8,7,2761.4900000000002,885,102,394.49857142857144
17116.0,648,1,389.78,392,47,389.78
17117.0,288,1,116.19999999999999,68,9,116.19999999999999
17118.0,318,1,157.02,154,10,157.02
17119.0,3,2,606.91,334,35,303.455
17120.0,233,1,307.46,120,18,307.46
17121.0,403,1,314.74,106,12,314.74
17122.0,119,4,570.5,368,23,142.625
17123.0,162,3,977.17,676,37,325.7233333333333
17124.0,185,1,294.24,129,31,294.24
17125.0,50,1,230.5,281,34,230.5
17126.0,152,9,2016.43,1426,295,224.04777777777778
17127.0,429,5,1155.0300000000002,340,27,231.00600000000003
17128.0,335,1,157.09,76,14,157.09
17129.0,520,1,31.85,5,2,31.85
17131.0,5,5,2463.17,983,78,492.634
17132.0,452,2,1220.9099999999999,963,62,610.4549999999999
17133.0,16,12,14622.33,10107,22,1218.5275
17134.0,107,3,625.3,144,31,208.4333333333333
17135.0,16,10,1722.18,1686,98,172.21800000000002
17136.0,662,1,231.68,256,14,231.68
17137.0,416,6,1099.81,680,125,183.30166666666665
17138.0,276,7,4417.27,2024,234,631.0385714285715
17139.0,16,25,19566.76,9853,447,782.6704
17140.0,247,1,454.12,296,16,454.12
17141.0,418,4,727.58,423,138,181.895
17142.0,239,4,1275.25,322,78,318.8125
17143.0,417,2,880.97,314,82,440.485
17144.0,1,2,984.57,483,42,492.285
17145.0,513,4,3120.91,2591,168,780.2275
17146.0,106,13,5852.64,2188,164,450.20307692307694
17147.0,23,9,3199.95,1308,99,355.54999999999995
17148.0,52,1,124.88,82,9,124.88
17149.0,451,1,143.10000000000002,18,6,143.10000000000002
17150.0,377,6,1357.95,397,64,226.32500000000002
17151.0,735,1,231.90000000000003,42,4,231.90000000000003
17152.0,195,4,2016.5,577,9,504.125
17153.0,24,1,213.78,104,14,213.78
17154.0,75,1,329.34,490,23,329.34
17155.0,18,7,892.46,987,43,127.49428571428572
17156.0,492,1,591.87,391,39,591.87
17157.0,8,19,5151.9,2092,78,271.15263157894736
17158.0,32,5,1980.0,1147,74,396.0
17159.0,22,5,2099.59,1348,115,419.918
17160.0,31,17,10209.16,8390,215,600.5388235294117
17161.0,444,1,856.01,537,52,856.01
17162.0,29,10,1715.46,1001,81,171.546
17163.0,22,4,699.78,531,27,174.945
17164.0,33,7,2467.35,1501,92,352.4785714285714
17165.0,284,6,1794.32,788,77,299.05333333333334
17166.0,39,2,206.34,78,11,103.17
17167.0,380,3,867.11,429,64,289.0366666666667
17168.0,499,1,400.2,220,21,400.2
17169.0,58,3,1156.73,671,64,385.57666666666665
17170.0,374,2,178.68,152,8,89.34
17171.0,289,2,384.59,225,25,192.295
17172.0,79,3,956.5699999999999,1215,39,318.8566666666666
17173.0,5,8,3766.6,1122,36,470.825
17174.0,218,1,59.9,41,4,59.9
17175.0,44,4,1443.69,866,42,360.9225
17176.0,202,3,902.3199999999999,576,37,300.7733333333333
17177.0,505,1,119.5,40,29,119.5
17178.0,731,1,432.96,100,31,432.96
17179.0,178,6,1507.26,625,75,251.21
17180.0,56,11,2236.77,1809,189,203.34272727272727
17181.0,57,3,309.85,268,28,103.28333333333335
17182.0,423,2,321.3,54,4,160.65
17183.0,8,6,3347.31,1296,42,557.885
17184.0,569,2,198.41000000000003,73,14,99.20500000000001
17185.0,592,3,229.46,119,38,76.48666666666666
17186.0,47,2,144.0,200,1,72.0
17187.0,227,2,467.71,426,21,233.855
17188.0,11,13,4592.93,2569,136,353.3023076923077
17189.0,106,5,953.63,601,101,190.726
17190.0,59,7,1726.57,2218,160,246.65285714285713
17191.0,28,15,4310.34,2208,269,287.356
17192.0,536,1,75.28,45,20,75.28
17193.0,36,9,2310.04,1668,28,256.6711111111111
17194.0,274,3,812.5,420,57,270.8333333333333
17195.0,655,1,562.98,486,31,562.98
17196.0,428,1,327.75,154,84,327.75
17197.0,30,1,1013.01,191,29,1013.01
17198.0,24,3,692.22,357,89,230.74
17199.0,582,1,135.04000000000002,232,8,135.04000000000002
17200.0,387,4,356.71,367,25,89.1775
17201.0,54,4,1143.1,1004,154,285.775
17202.0,421,1,160.65,55,8,160.65
17203.0,36,10,5564.09,4597,195,556.409
17204.0,175,9,5504.6900000000005,2651,110,611.6322222222223
17205.0,54,3,999.35,2214,27,333.1166666666667
17206.0,53,1,204.24,76,7,204.24
17207.0,652,1,292.62,233,55,292.62
17208.0,395,1,111.15,101,21,111.15
17209.0,649,3,595.7,723,36,198.5666666666667
17210.0,393,1,251.72,242,47,251.72
17211.0,27,13,3773.35,2141,217,290.2576923076923
17212.0,253,3,794.41,727,29,264.80333333333334
17213.0,40,13,4869.400000000001,2087,130,374.5692307692308
17214.0,60,6,1059.1200000000001,272,79,176.52
17215.0,464,1,186.15,104,11,186.15
17216.0,554,1,63.6,21,13,63.6
17217.0,234,2,210.1,93,27,105.05
17218.0,4,18,3891.39,2066,248,216.18833333333333
17219.0,32,2,259.13,188,43,129.565
17220.0,24,21,4457.31,2663,408,212.25285714285715
17221.0,7,5,976.62,713,115,195.324
17222.0,65,6,1579.51,857,94,263.25166666666667
17223.0,310,3,558.04,155,62,186.01333333333332
17224.0,501,1,100.86,65,8,100.86
17225.0,582,1,131.15,36,5,131.15
17226.0,309,3,895.47,853,51,298.49
17227.0,19,12,1878.93,1681,58,156.57750000000001
17228.0,16,13,2820.03,2354,199,216.92538461538464
17229.0,96,2,318.76,185,39,159.38
17230.0,264,18,9388.49,3753,141,521.5827777777778
17231.0,12,25,7064.8,3681,509,282.592
17232.0,3,2,417.77,202,30,208.885
17233.0,35,3,560.86,298,56,186.95333333333335
17234.0,183,1,149.89000000000001,55,14,149.89000000000001
17235.0,25,8,1562.98,845,52,195.3725
17236.0,13,12,1929.26,804,123,160.77166666666668
17237.0,11,4,994.13,414,76,248.5325
17238.0,3,32,7331.67,3555,486,229.1146875
17239.0,313,4,1189.45,515,18,297.3625
17240.0,596,1,130.6,108,7,130.6
17241.0,385,12,2736.64,859,116,228.0533333333333
17242.0,108,5,2889.28,1459,44,577.856
17243.0,1,69,20203.58,7932,359,292.80550724637686
17244.0,53,5,1826.04,1419,109,365.20799999999997
17245.0,205,2,371.63,307,24,185.815
17246.0,547,2,38.92,36,6,19.46
17247.0,15,1,280.09000000000003,105,53,280.09000000000003
17248.0,120,2,500.54,276,85,250.27
17249.0,429,1,68.03,79,27,68.03
17250.0,4,2,381.97,167,55,190.985
17251.0,363,3,798.98,377,65,266.32666666666665
17252.0,117,2,348.91,192,86,174.455
17253.0,18,1,178.26,43,18,178.26
17254.0,5,3,469.48,397,129,156.49333333333334
17255.0,41,4,781.7,583,163,195.425
17256.0,107,5,498.93,299,20,99.786
17257.0,436,2,189.78,187,14,94.89
17258.0,397,2,417.3,188,46,208.65
17259.0,148,6,1452.39,844,179,242.06500000000003
17260.0,411,1,120.95,23,6,120.95
17261.0,510,1,221.59,95,43,221.59
17262.0,52,11,2488.76,635,12,226.25090909090912
17263.0,208,1,63.440000000000005,36,23,63.440000000000005
17264.0,424,1,268.28,217,70,268.28
17265.0,139,2,550.01,389,106,275.005
17266.0,2,5,501.71999999999997,243,95,100.344
17267.0,127,2,317.2,158,37,158.6
17268.0,108,11,1733.8899999999999,1395,26,157.62636363636364
17269.0,386,1,491.81,314,110,491.81
17270.0,469,2,601.4499999999999,420,45,300.72499999999997
17271.0,736,1,204.3,113,46,204.3
17272.0,42,4,2148.63,1778,70,537.1575
17273.0,424,1,141.12,133,12,141.12
17274.0,35,2,573.22,271,76,286.61
17275.0,383,1,114.1,71,23,114.1
17276.0,402,1,502.49,187,50,502.49
17277.0,228,2,1065.3500000000001,430,67,532.6750000000001
17278.0,241,2,271.24,195,17,135.62
17279.0,58,1,187.82999999999998,48,8,187.82999999999998
17280.0,438,1,118.85999999999999,74,6,118.85999999999999
17281.0,374,6,797.8499999999999,295,2,132.975
17282.0,130,5,2308.54,2332,168,461.70799999999997
17283.0,379,1,188.46,179,15,188.46
17284.0,60,8,2788.06,2069,285,348.5075
17285.0,628,2,407.94,134,41,203.97
17286.0,22,3,389.18,368,89,129.72666666666666
17287.0,26,21,3826.86,1955,279,182.23142857142858
17288.0,9,11,2468.43,1699,233,224.40272727272725
17289.0,32,9,2041.8,1237,202,226.86666666666667
17290.0,4,8,1487.96,1139,184,185.995
17291.0,308,1,550.8000000000001,72,1,550.8000000000001
17292.0,472,2,271.75,131,14,135.875
17293.0,8,17,3750.63,2228,148,220.62529411764706
17294.0,669,2,467.78999999999996,297,17,233.89499999999998
17295.0,29,3,547.0,293,53,182.33333333333334
17296.0,730,1,338.13,216,32,338.13
17297.0,17,1,128.18,65,49,128.18
17298.0,101,5,954.26,852,61,190.852
17299.0,12,6,993.23,919,96,165.53833333333333
17300.0,391,2,393.64,467,37,196.82
17301.0,21,2,294.39,216,107,147.195
17302.0,15,5,1135.63,575,68,227.12600000000003
17303.0,361,1,250.04,144,53,250.04
17304.0,534,1,111.5,73,5,111.5
17305.0,649,1,2135.46,1006,9,2135.46
17306.0,11,21,9782.35,13747,17,465.8261904761905
17307.0,395,11,3999.8900000000003,3667,22,363.6263636363637
17308.0,393,2,4511.76,5148,5,2255.88
17309.0,95,3,320.39,181,33,106.79666666666667
17310.0,387,2,1025.1,402,1,512.55
17311.0,78,6,3566.56,2755,124,594.4266666666666
17312.0,139,3,644.3,372,11,214.76666666666665
17313.0,31,1,2328.84,1402,24,2328.84
17314.0,25,17,4904.43,3663,200,288.4958823529412
17315.0,2,43,9599.58,5088,385,223.2460465116279
17316.0,420,1,124.45,44,35,124.45
17317.0,46,3,2600.34,1146,8,866.7800000000001
17318.0,725,1,157.32999999999998,59,17,157.32999999999998
17319.0,669,1,29.1,14,3,29.1
17320.0,100,6,2444.85,1182,86,407.47499999999997
17321.0,8,6,1665.21,790,241,277.535
17322.0,376,5,922.59,631,115,184.518
17323.0,15,12,1551.04,1426,168,129.25333333333333
17324.0,18,12,2171.07,1485,111,180.9225
17325.0,280,3,609.5699999999999,465,39,203.18999999999997
17326.0,408,2,312.35,136,82,156.175
17327.0,410,2,152.35,59,3,76.175
17328.0,673,1,104.7,86,6,104.7
17329.0,14,5,998.53,430,80,199.706
17330.0,23,4,423.8,122,7,105.95
17331.0,124,1,175.2,16,1,175.2
17332.0,528,5,838.27,794,82,167.654
17333.0,86,1,494.25,375,28,494.25
17334.0,302,3,635.15,566,20,211.71666666666667
17335.0,384,2,497.04,210,34,248.52
17336.0,472,1,81.12,48,1,81.12
17337.0,151,4,1981.06,1247,421,495.265
17338.0,17,17,11889.33,5780,590,699.3723529411765
17339.0,94,3,302.36,172,10,100.78666666666668
17340.0,30,18,19617.95,9497,322,1089.8861111111112
17341.0,157,5,1272.21,831,200,254.442
17342.0,380,4,1227.54,521,31,306.885
17343.0,355,6,1259.94,454,61,209.99
17344.0,46,2,457.36,200,64,228.68
17345.0,15,10,1586.6299999999999,2008,174,158.66299999999998
17346.0,4,26,4998.61,3439,517,192.25423076923076
17347.0,86,1,228.96,216,1,228.96
17348.0,15,9,2442.29,2766,326,271.36555555555555
17349.0,179,5,772.41,772,74,154.482
17350.0,8,7,1893.701,1178,124,270.5287142857143
17351.0,36,12,1988.23,383,45,165.68583333333333
17352.0,696,1,36.25,15,5,36.25
17353.0,129,4,3242.0,2168,7,810.5
17354.0,51,4,3133.96,2531,85,783.49
17355.0,386,1,273.31,249,28,273.31
17356.0,312,5,946.47,925,73,189.294
17357.0,24,2,384.39,152,41,192.195
17358.0,303,5,861.01,430,126,172.202
17359.0,11,2,284.46,237,36,142.23
17360.0,17,6,1200.51,624,189,200.085
17361.0,49,5,871.79,380,51,174.358
17362.0,239,7,1024.04,549,99,146.29142857142855
17363.0,395,3,920.46,499,34,306.82
17364.0,1,28,11972.92,7464,513,427.6042857142857
17365.0,13,15,8184.49,8015,395,545.6326666666666
17366.0,432,2,1077.24,504,120,538.62
17367.0,238,1,167.55,149,33,167.55
17368.0,23,14,2758.29,2319,195,197.0207142857143
17369.0,456,1,979.1999999999999,1152,1,979.1999999999999
17370.0,73,4,446.18,540,31,111.545
17371.0,17,6,655.37,281,135,109.22833333333334
17372.0,41,28,4347.31,1863,412,155.26107142857146
17373.0,40,7,1167.5,738,65,166.78571428571428
17374.0,219,3,727.11,155,34,242.37
17375.0,199,4,660.55,480,77,165.1375
17376.0,71,4,453.64,244,41,113.41
17377.0,24,78,17644.27,7335,505,226.20858974358976
17378.0,374,1,10.95,1,1,10.95
17379.0,11,1,389.71999999999997,623,71,389.71999999999997
17380.0,434,3,645.0,252,5,215.0
17381.0,9,38,36398.65,42879,50,957.8592105263158
17382.0,65,8,902.28,457,16,112.785
17383.0,4,2,304.09,160,51,152.045
17384.0,19,3,507.55,121,15,169.18333333333334
17385.0,15,1,256.11,197,42,256.11
17386.0,8,7,2812.77,1955,32,401.82428571428574
17387.0,20,2,746.81,522,71,373.405
17388.0,78,11,2675.37,2555,41,243.21545454545455
17389.0,1,61,57215.33,17880,63,937.9562295081968
17390.0,421,1,149.3,49,12,149.3
17391.0,164,2,508.8,480,2,254.4
17392.0,307,3,585.92,450,66,195.30666666666664
17393.0,411,2,381.15,238,45,190.575
17394.0,219,1,203.86999999999998,241,4,203.86999999999998
17395.0,508,1,97.5,66,3,97.5
17396.0,39,14,8409.6,2313,29,600.6857142857143
17397.0,22,3,1198.28,691,132,399.4266666666667
17398.0,115,3,653.38,310,30,217.79333333333332
17400.0,126,8,4623.28,2185,345,577.91
17401.0,541,1,114.85,34,11,114.85
17402.0,5,23,4635.5599999999995,1450,105,201.54608695652172
17403.0,36,2,382.87,188,45,191.435
17405.0,1,3,1031.41,726,77,343.80333333333334
17406.0,333,13,4186.95,1847,155,322.0730769230769
17407.0,412,1,552.9,426,23,552.9
17408.0,163,3,316.09000000000003,163,7,105.36333333333334
17409.0,185,10,7793.51,4089,50,779.351
17410.0,16,5,1214.72,616,57,242.94400000000002
17411.0,12,5,1425.38,608,69,285.076
17412.0,3,16,4220.22,2554,161,263.76375
17413.0,405,2,560.14,302,10,280.07
17414.0,44,6,2249.52,6256,6,374.92
17415.0,79,1,507.84,114,14,507.84
17416.0,30,22,17298.45,8769,324,786.2931818181819
17417.0,549,1,164.18,76,16,164.18
17418.0,42,3,670.0600000000001,521,40,223.35333333333335
17419.0,11,18,6126.25,2884,203,340.34722222222223
17420.0,50,6,953.58,446,43,158.93
17421.0,386,3,1059.41,807,46,353.1366666666667
17422.0,16,11,3594.76,3538,149,326.79636363636365
17423.0,46,3,1118.95,790,39,372.98333333333335
17425.0,19,2,759.17,407,42,379.585
17426.0,8,13,8077.77,5187,248,621.3669230769231
17427.0,72,1,100.8,34,2,100.8
17428.0,1,45,31466.760000000002,17356,422,699.2613333333334
17429.0,128,5,1357.46,1286,80,271.492
17430.0,33,4,622.57,455,30,155.6425
17431.0,313,1,403.3,292,41,403.3
17432.0,18,9,1728.99,1008,213,192.11
17433.0,88,2,569.96,305,81,284.98
17434.0,2,7,2373.82,1693,100,339.1171428571429
17435.0,411,1,331.35,195,15,331.35
17436.0,2,5,534.06,178,8,106.81199999999998
17437.0,530,1,369.68,283,52,369.68
17438.0,254,5,1422.77,553,49,284.554
17439.0,656,1,325.74,370,8,325.74
17440.0,157,4,323.58,282,4,80.895
17441.0,732,1,293.35,245,21,293.35
17442.0,37,15,4620.3,3134,188,308.02000000000004
17446.0,177,2,120.9,198,6,60.45
17447.0,40,2,541.53,443,33,270.765
17448.0,497,46,14523.67,11534,569,315.7319565217391
17449.0,2,13,4868.15,2483,292,374.4730769230769
17450.0,8,51,244784.25,83914,144,4799.691176470588
